CODE,DISPLAY,VERSION
9100/1,"Invasive mole, NOS",ICDO3_2nd
9100/1,"Chorioadenoma, NOS",ICDO3_2nd
9100/1,"Chorioadenoma destruens",ICDO3_2nd
9100/1,"Malignant hydatidiform mole",ICDO3_2nd
9100/3,"Choriocarcinoma, NOS",ICDO3_2nd
9100/3,Chorioepithelioma,ICDO3_2nd
9100/3,Chorionepithelioma,ICDO3_2nd
9101/3,"Choriocarcinoma combined with other germ cell elements",ICDO3_2nd
9101/3,"Choriocarcinoma combined with embryonal carcinoma",ICDO3_2nd
9101/3,"Choriocarcinoma combined with teratoma",ICDO3_2nd
9102/3,"Malignant teratoma, trophoblastic",ICDO3_2nd
9103/0,"Partial hydatidiform mole",ICDO3_2nd
9104/1,"Placental site trophoblastic tumor",ICDO3_2nd
9105/3,"Trophoblastic tumor, epithelioid",ICDO3_2nd
9110/0,"Adenoma of rete ovarii",ICDO3_2nd
9110/0,"Mesonephroma, benign",ICDO3_2nd
9110/0,"Mesonephric adenoma",ICDO3_2nd
9110/0,"Wolffian duct adenoma",ICDO3_2nd
9110/1,"Wolffian tumor",ICDO3_2nd
9110/1,"Wolffian duct tumor",ICDO3_2nd
9110/1,"Mesonephric tumor",ICDO3_2nd
9110/3,"Mesonephroma, malignant",ICDO3_2nd
9110/3,"Mesonephroma, NOS",ICDO3_2nd
9110/3,"Mesonephric adenocarcinoma",ICDO3_2nd
9110/3,"Wolffian duct carcinoma",ICDO3_2nd
9110/3,"Adenocarcinoma of rete ovarii",ICDO3_2nd
9120/0,"Hemangioma, NOS",ICDO3_2nd
9120/0,"Angioma, NOS",ICDO3_2nd
9120/0,Chorioangioma,ICDO3_2nd
9120/0,"Cherry hemangioma",ICDO3_2nd
9120/0,"Sinusoidal hemangioma",ICDO3_2nd
9120/0,"Microvenular hemangioma",ICDO3_2nd
9120/0,"Glomeruloid hemangioma",ICDO3_2nd
9120/0,"Spindle cell hemangioma",ICDO3_2nd
9120/0,"Hobnail hemangioma",ICDO3_2nd
9120/3,Hemangiosarcoma,ICDO3_2nd
9120/3,Angiosarcoma,ICDO3_2nd
9121/0,"Cavernous hemangioma",ICDO3_2nd
9122/0,"Venous hemangioma",ICDO3_2nd
9123/0,"Racemose hemangioma",ICDO3_2nd
9123/0,"Arteriovenous hemangioma",ICDO3_2nd
9124/3,"Kupffer cell sarcoma",ICDO3_2nd
9125/0,"Epithelioid hemangioma",ICDO3_2nd
9125/0,"Histiocytoid hemangioma",ICDO3_2nd
9125/0,"Cutaneous epithelioid angiomatoid nodule",ICDO3_2nd
9126/0,"Atypical vascular lesion",ICDO3_2nd
9130/0,"Hemangioendothelioma, benign",ICDO3_2nd
9130/1,"Hemangioendothelioma, NOS",ICDO3_2nd
9130/1,Angioendothelioma,ICDO3_2nd
9130/1,"Kaposiform hemangioendothelioma",ICDO3_2nd
9130/3,"Hemangioendothelioma, malignant",ICDO3_2nd
9130/3,"Hemangioendothelial sarcoma",ICDO3_2nd
9131/0,"Capillary hemangioma",ICDO3_2nd
9131/0,"Hemangioma simplex",ICDO3_2nd
9131/0,"Infantile hemangioma",ICDO3_2nd
9131/0,"Juvenile hemangioma",ICDO3_2nd
9131/0,"Plexiform hemangioma",ICDO3_2nd
9131/0,"Lobular capillary hemangioma",ICDO3_2nd
9131/0,"Congenital hemangioma, NOS",ICDO3_2nd
9131/0,"Congenital hemangioma, rapidly involuting",ICDO3_2nd
9131/0,"Congenital hemangioma, non-involuting",ICDO3_2nd
9132/0,"Intramuscular hemangioma",ICDO3_2nd
9132/0,"Intramuscular angioma",ICDO3_2nd
9133/3,"Epithelioid hemangioendothelioma, NOS",ICDO3_2nd
9133/3,"Epithelioid hemangioendothelioma, malignant",ICDO3_2nd
9133/3,"Intravascular bronchial alveolar tumor",ICDO3_2nd
9135/1,"Papillary intralymphatic angioendothelioma",ICDO3_2nd
9135/1,"Endovascular papillary angioendothelioma",ICDO3_2nd
9135/1,"Dabska tumor",ICDO3_2nd
9136/1,"Spindle cell hemangioendothelioma",ICDO3_2nd
9136/1,"Spindle cell angioendothelioma",ICDO3_2nd
9136/1,"Retiform hemangioendothelioma",ICDO3_2nd
9136/1,"Composite hemangioendothelioma",ICDO3_2nd
9137/0,Myointimoma,ICDO3_2nd
9137/3,"Intimal sarcoma",ICDO3_2nd
9138/1,"Pseudomyogenic (epithelioid sarcoma-like) hemangioendothelioma",ICDO3_2nd
9140/3,"Kaposi sarcoma",ICDO3_2nd
9140/3,"Multiple hemorrhagic sarcoma",ICDO3_2nd
9141/0,Angiokeratoma,ICDO3_2nd
9142/0,"Verrucous keratotic hemangioma",ICDO3_2nd
9142/0,"Verrucous venous malformation",ICDO3_2nd
9160/0,"Angiofibroma, NOS",ICDO3_2nd
9160/0,"Fibrous papule of nose",ICDO3_2nd
9160/0,"Involuting nevus",ICDO3_2nd
9160/0,"Juvenile angiofibroma",ICDO3_2nd
9160/0,"Cellular angiofibroma",ICDO3_2nd
9160/0,"Giant cell angiofibroma",ICDO3_2nd
9161/0,"Acquired tufted hemangioma",ICDO3_2nd
9161/0,"Tufted hemangioma",ICDO3_2nd
9161/1,Hemangioblastoma,ICDO3_2nd
9161/1,Angioblastoma,ICDO3_2nd
9170/0,"Lymphangioma, NOS",ICDO3_2nd
9170/0,"Lymphangioendothelioma, NOS",ICDO3_2nd
9170/3,Lymphangiosarcoma,ICDO3_2nd
9170/3,"Lymphangioendothelial sarcoma",ICDO3_2nd
9170/3,"Lymphangioendothelioma, malignant",ICDO3_2nd
9171/0,"Capillary lymphangioma",ICDO3_2nd
9172/0,"Cavernous lymphangioma",ICDO3_2nd
9173/0,"Cystic lymphangioma",ICDO3_2nd
9173/0,"Hygroma, NOS",ICDO3_2nd
9173/0,"Cystic hygroma",ICDO3_2nd
9174/0,Lymphangiomyoma,ICDO3_2nd
9174/1,Lymphangioleiomyomatosis,ICDO3_2nd
9174/1,Lymphangiomyomatosis,ICDO3_2nd
9175/0,Hemolymphangioma,ICDO3_2nd
9180/0,"Osteoma, NOS",ICDO3_2nd
9180/3,"Osteosarcoma, NOS",ICDO3_2nd
9180/3,"Osteogenic sarcoma, NOS",ICDO3_2nd
9180/3,"Osteoblastic sarcoma",ICDO3_2nd
9180/3,Osteochondrosarcoma,ICDO3_2nd
9180/3,"Osteosarcoma, extraskeletal",ICDO3_2nd
9181/3,"Chondroblastic osteosarcoma",ICDO3_2nd
9182/3,"Fibroblastic osteosarcoma",ICDO3_2nd
9182/3,Osteofibrosarcoma,ICDO3_2nd
9183/3,"Telangiectatic osteosarcoma",ICDO3_2nd
9184/3,"Osteosarcoma in Paget disease of bone",ICDO3_2nd
9184/3,"Secondary osteosarcoma",ICDO3_2nd
9185/3,"Small cell osteosarcoma",ICDO3_2nd
9185/3,"Round cell osteosarcoma",ICDO3_2nd
9186/3,"Central osteosarcoma, NOS",ICDO3_2nd
9186/3,"Conventional central osteosarcoma",ICDO3_2nd
9186/3,"Medullary osteosarcoma",ICDO3_2nd
9187/3,"Low grade central osteosarcoma",ICDO3_2nd
9187/3,"Low grade intramedullary osteosarcoma",ICDO3_2nd
9187/3,"Intraosseous well differentiated osteosarcoma",ICDO3_2nd
9187/3,"Intraosseous low grade osteosarcoma",ICDO3_2nd
9191/0,"Osteoid osteoma, NOS",ICDO3_2nd
9192/3,"Parosteal osteosarcoma",ICDO3_2nd
9192/3,"Juxtacortical osteosarcoma",ICDO3_2nd
9193/3,"Periosteal osteosarcoma",ICDO3_2nd
9194/3,"High grade surface osteosarcoma",ICDO3_2nd
9195/3,"Intracortical osteosarcoma",ICDO3_2nd
9200/0,"Osteoblastoma, NOS",ICDO3_2nd
9200/0,"Giant osteoid osteoma",ICDO3_2nd
9200/1,"Aggressive osteoblastoma",ICDO3_2nd
9210/0,Osteochondroma,ICDO3_2nd
9210/0,"Cartilaginous exostosis",ICDO3_2nd
9210/0,Ecchondroma,ICDO3_2nd
9210/0,"Osteocartilaginous exostosis",ICDO3_2nd
9210/1,"Osteochondromatosis, NOS",ICDO3_2nd
9210/1,Ecchondrosis,ICDO3_2nd
9211/0,Osteochondromyxoma,ICDO3_2nd
9212/0,"Bizarre parosteal osteochondromatous proliferation",ICDO3_2nd
9213/0,"Subungual exostosis",ICDO3_2nd
9220/0,"Chondroma, NOS",ICDO3_2nd
9220/0,Enchondroma,ICDO3_2nd
9220/1,"Chondromatosis, NOS",ICDO3_2nd
9220/3,"Chondrosarcoma, NOS",ICDO3_2nd
9220/3,Fibrochondrosarcoma,ICDO3_2nd
9220/3,"Chondrosarcoma, grade 2",ICDO3_2nd
9220/3,"Chondrosarcoma, grade 3",ICDO3_2nd
9221/0,"Periosteal chondroma",ICDO3_2nd
9221/0,"Juxtacortical chondroma",ICDO3_2nd
9221/3,"Periosteal chondrosarcoma",ICDO3_2nd
9221/3,"Juxtacortical chondrosarcoma",ICDO3_2nd
9222/1,"Atypical cartilaginous tumor",ICDO3_2nd
9222/1,"Chondrosarcoma, grade 1",ICDO3_2nd
9230/1,"Chondroblastoma, NOS",ICDO3_2nd
9230/1,"Chondromatous giant cell tumor",ICDO3_2nd
9230/1,"Codman tumor",ICDO3_2nd
9230/3,"Chondroblastoma, malignant",ICDO3_2nd
9231/3,"Myxoid chondrosarcoma",ICDO3_2nd
9240/3,"Mesenchymal chondrosarcoma",ICDO3_2nd
9241/0,"Chondromyxoid fibroma",ICDO3_2nd
9242/3,"Clear cell chondrosarcoma",ICDO3_2nd
9243/3,"Dedifferentiated chondrosarcoma",ICDO3_2nd
9250/1,"Giant cell tumor of bone, NOS",ICDO3_2nd
9250/1,"Osteoclastoma, NOS",ICDO3_2nd
9250/3,"Giant cell tumor of bone, malignant",ICDO3_2nd
9250/3,"Giant cell sarcoma of bone",ICDO3_2nd
9250/3,"Osteoclastoma, malignant",ICDO3_2nd
9251/1,"Giant cell tumor of soft parts, NOS",ICDO3_2nd
9251/3,"Malignant giant cell tumor of soft parts",ICDO3_2nd
9252/0,"Tenosynovial giant cell tumor, NOS",ICDO3_2nd
9252/0,"Tenosynovial giant cell tumor, localised",ICDO3_2nd
9252/0,"Fibrous histiocytoma of tendon sheath",ICDO3_2nd
9252/0,"Giant cell tumor of tendon sheath, NOS",ICDO3_2nd
9252/1,"Tenosynovial giant cell tumor, diffuse",ICDO3_2nd
9252/1,"Pigmented villonodular synovitis",ICDO3_2nd
9252/3,"Malignant tenosynovial giant cell tumor",ICDO3_2nd
9252/3,"Giant cell tumor of tendon sheath, malignant",ICDO3_2nd
9260/0,"Aneurysmal bone cyst",ICDO3_2nd
9261/3,"Adamantinoma of long bones",ICDO3_2nd
9262/0,"Ossifying fibroma",ICDO3_2nd
9262/0,Fibro-osteoma,ICDO3_2nd
9262/0,Osteofibroma,ICDO3_2nd
9270/0,"Odontogenic tumor, benign",ICDO3_2nd
9270/1,"Odontogenic tumor, NOS",ICDO3_2nd
9270/3,"Odontogenic tumor, malignant",ICDO3_2nd
9270/3,"Ameloblastic carcinoma",ICDO3_2nd
9270/3,"Odontogenic carcinoma",ICDO3_2nd
9270/3,"Odontogenic sarcoma",ICDO3_2nd
9270/3,"Primary intraosseous carcinoma",ICDO3_2nd
9271/0,"Ameloblastic fibrodentinoma",ICDO3_2nd
9271/0,Dentinoma,ICDO3_2nd
9272/0,"Cementoma, NOS",ICDO3_2nd
9272/0,"Periapical cemental dysplasia",ICDO3_2nd
9272/0,"Periapical cemento-osseous dysplasia",ICDO3_2nd
9273/0,"Cementoblastoma, benign",ICDO3_2nd
9274/0,"Cemento-ossifying fibroma",ICDO3_2nd
9274/0,"Cementifying fibroma",ICDO3_2nd
9275/0,"Gigantiform cementoma",ICDO3_2nd
9275/0,"Florid osseous dysplasia",ICDO3_2nd
9280/0,"Odontoma, NOS",ICDO3_2nd
9281/0,"Compound odontoma",ICDO3_2nd
9282/0,"Complex odontoma",ICDO3_2nd
9290/0,"Ameloblastic fibro-odontoma",ICDO3_2nd
9290/0,"Fibroameloblastic odontoma",ICDO3_2nd
9290/3,"Ameloblastic odontosarcoma",ICDO3_2nd
9290/3,"Ameloblastic fibro-odontosarcoma",ICDO3_2nd
9290/3,"Ameloblastic fibrodentinosarcoma",ICDO3_2nd
9300/0,"Adenomatoid odontogenic tumor",ICDO3_2nd
9300/0,Adenoameloblastoma,ICDO3_2nd
9301/0,"Calcifying odontogenic cyst",ICDO3_2nd
9302/0,"Dentinogenic ghost cell tumor",ICDO3_2nd
9302/0,"Odontogenic ghost cell tumor",ICDO3_2nd
9302/3,"Ghost cell odontogenic carcinoma",ICDO3_2nd
9310/0,"Ameloblastoma, NOS",ICDO3_2nd
9310/0,"Adamantinoma, NOS",ICDO3_2nd
9310/3,"Ameloblastoma, metastasizing",ICDO3_2nd
9310/3,"Ameloblastoma, malignant",ICDO3_2nd
9310/3,"Adamantinoma, malignant",ICDO3_2nd
9311/0,Odontoameloblastoma,ICDO3_2nd
9312/0,"Squamous odontogenic tumor",ICDO3_2nd
9320/0,"Odontogenic myxoma",ICDO3_2nd
9320/0,"Odontogenic myxofibroma",ICDO3_2nd
9321/0,"Odontogenic fibroma, NOS",ICDO3_2nd
9321/0,"Central odontogenic fibroma",ICDO3_2nd
9322/0,"Peripheral odontogenic fibroma",ICDO3_2nd
9330/0,"Ameloblastic fibroma",ICDO3_2nd
9330/3,"Ameloblastic fibrosarcoma",ICDO3_2nd
9330/3,"Ameloblastic sarcoma",ICDO3_2nd
9330/3,"Odontogenic fibrosarcoma",ICDO3_2nd
9340/0,"Calcifying epithelial odontogenic tumor",ICDO3_2nd
9340/0,"Pindborg tumor",ICDO3_2nd
9341/3,"Clear cell odontogenic carcinoma",ICDO3_2nd
9341/3,"Clear cell odontogenic tumor",ICDO3_2nd
9342/3,"Odontogenic carcinosarcoma",ICDO3_2nd
9350/1,"Craniopharyngioma, NOS",ICDO3_2nd
9350/1,"Rathke pouch tumor",ICDO3_2nd
9351/1,"Craniopharyngioma, adamantinomatous",ICDO3_2nd
9352/1,"Craniopharyngioma, papillary",ICDO3_2nd
9360/1,Pinealoma,ICDO3_2nd
9361/1,Pineocytoma,ICDO3_2nd
9362/3,Pineoblastoma,ICDO3_2nd
9362/3,"Mixed pineal tumor",ICDO3_2nd
9362/3,"Mixed pineocytoma-pineoblastoma",ICDO3_2nd
9362/3,"Pineal parenchymal tumor of intermediate differentiation",ICDO3_2nd
9362/3,"Transitional pineal tumor",ICDO3_2nd
9363/0,"Melanotic neuroectodermal tumor",ICDO3_2nd
9363/0,Melanoameloblastoma,ICDO3_2nd
9363/0,"Melanotic progonoma",ICDO3_2nd
9363/0,"Retinal anlage tumor",ICDO3_2nd
9364/3,"Ewing sarcoma",ICDO3_2nd
9364/3,"Ewing tumor",ICDO3_2nd
9364/3,"Peripheral neuroectodermal tumor",ICDO3_2nd
9364/3,"Neuroectodermal tumor, NOS",ICDO3_2nd
9364/3,"Peripheral primitive neuroectodermal tumor",ICDO3_2nd
9364/3,PPNET,ICDO3_2nd
9365/3,"Askin tumor",ICDO3_2nd
9370/0,"Benign notochordal cell tumor",ICDO3_2nd
9370/3,"Chordoma, NOS",ICDO3_2nd
9371/3,"Chondroid chordoma",ICDO3_2nd
9372/3,"Dedifferentiated chordoma",ICDO3_2nd
9373/0,Parachordoma,ICDO3_2nd
9380/3,"Glioma, malignant",ICDO3_2nd
9380/3,"Glioma, NOS",ICDO3_2nd
9381/3,"Gliomatosis cerebri",ICDO3_2nd
9382/3,"Oligoastrocytoma, NOS",ICDO3_2nd
9382/3,"Mixed glioma",ICDO3_2nd
9382/3,"Anaplastic oligoastrocytoma",ICDO3_2nd
9383/1,Subependymoma,ICDO3_2nd
9383/1,"Subependymal astrocytoma, NOS",ICDO3_2nd
9383/1,"Subependymal glioma",ICDO3_2nd
9383/1,"Mixed subependymoma-ependymoma",ICDO3_2nd
9384/1,"Subependymal giant cell astrocytoma",ICDO3_2nd
9385/3,"Diffuse midline glioma, H3 K27M-mutant",ICDO3_2nd
9385/3,"Diffuse intrinsic pontine glioma, H3 K27M-mutant",ICDO3_2nd
9390/0,"Choroid plexus papilloma, NOS",ICDO3_2nd
9390/1,"Atypical choroid plexus papilloma",ICDO3_2nd
9390/3,"Choroid plexus carcinoma",ICDO3_2nd
9390/3,"Choroid plexus papilloma, anaplastic",ICDO3_2nd
9390/3,"Choroid plexus papilloma, malignant",ICDO3_2nd
9391/1,"Sellar ependymoma",ICDO3_2nd
9391/3,"Ependymoma, NOS",ICDO3_2nd
9391/3,"Epithelial ependymoma",ICDO3_2nd
9391/3,"Cellular ependymoma",ICDO3_2nd
9391/3,"Clear cell ependymoma",ICDO3_2nd
9391/3,"Tanycytic ependymoma",ICDO3_2nd
9392/3,"Ependymoma, anaplastic",ICDO3_2nd
9392/3,Ependymoblastoma,ICDO3_2nd
9393/3,"Papillary ependymoma",ICDO3_2nd
9394/1,"Myxopapillary ependymoma",ICDO3_2nd
9395/3,"Papillary tumor of pineal region",ICDO3_2nd
9396/3,"Ependymoma, RELA fusion positive",ICDO3_2nd
9400/3,"Astrocytoma, NOS",ICDO3_2nd
9400/3,"Astrocytic glioma",ICDO3_2nd
9400/3,Astroglioma,ICDO3_2nd
9400/3,"Astrocytoma, low grade",ICDO3_2nd
9400/3,"Cystic astrocytoma",ICDO3_2nd
9400/3,"Diffuse astrocytoma, NOS",ICDO3_2nd
9400/3,"Diffuse astrocytoma, low grade",ICDO3_2nd
9400/3,"Diffuse astrocytoma, IDH-mutant",ICDO3_2nd
9400/3,"Diffuse astrocytoma, IDH-wildtype",ICDO3_2nd
9401/3,"Astrocytoma, anaplastic, NOS",ICDO3_2nd
9401/3,"Astrocytoma, anaplastic, IDH-mutant",ICDO3_2nd
9401/3,"Astrocytoma, anaplastic, IDH-wildtype",ICDO3_2nd
9410/3,"Protoplasmic astrocytoma",ICDO3_2nd
9411/3,"Gemistocytic astrocytoma, NOS",ICDO3_2nd
9411/3,"Gemistocytic astrocytoma, IDH-mutant",ICDO3_2nd
9411/3,Gemistocytoma,ICDO3_2nd
9412/1,"Desmoplastic infantile astrocytoma",ICDO3_2nd
9412/1,"Desmoplastic infantile ganglioglioma",ICDO3_2nd
9413/0,"Dysembryoplastic neuroepithelial tumor",ICDO3_2nd
9420/3,"Fibrillary astrocytoma",ICDO3_2nd
9420/3,"Fibrous astrocytoma",ICDO3_2nd
9421/1,"Pilocytic astrocytoma",ICDO3_2nd
9421/1,"Spongioblastoma, NOS",ICDO3_2nd
9421/1,"Juvenile astrocytoma",ICDO3_2nd
9421/1,"Piloid astrocytoma",ICDO3_2nd
9423/3,"Polar spongioblastoma",ICDO3_2nd
9423/3,"Primitive polar spongioblastoma",ICDO3_2nd
9423/3,"Spongioblastoma polare",ICDO3_2nd
9424/3,"Pleomorphic xanthoastrocytoma, NOS",ICDO3_2nd
9424/3,"Anaplastic pleomorphic xanthoastrocytoma",ICDO3_2nd
9425/3,"Pilomyxoid astrocytoma",ICDO3_2nd
9430/3,Astroblastoma,ICDO3_2nd
9431/1,"Angiocentric glioma",ICDO3_2nd
9432/1,Pituicytoma,ICDO3_2nd
9440/3,"Glioblastoma, NOS",ICDO3_2nd
9440/3,"Epithelioid glioblastoma",ICDO3_2nd
9440/3,"Glioblastoma, IDH-wildtype",ICDO3_2nd
9440/3,"Glioblastoma, primary, NOS",ICDO3_2nd
9440/3,"Glioblastoma multiforme",ICDO3_2nd
9440/3,"Spongioblastoma multiforme",ICDO3_2nd
9440/3,"Diffuse midline glioma, NOS",ICDO3_2nd
9440/3,"Diffuse intrinsic pontine glioma",ICDO3_2nd
9441/3,"Giant cell glioblastoma",ICDO3_2nd
9441/3,"Monstrocellular sarcoma",ICDO3_2nd
9442/1,Gliofibroma,ICDO3_2nd
9442/3,Gliosarcoma,ICDO3_2nd
9442/3,"Glioblastoma with sarcomatous component",ICDO3_2nd
9444/1,"Chordoid glioma",ICDO3_2nd
9444/1,"Chordoid glioma of third ventricle",ICDO3_2nd
9445/3,"Glioblastoma, IDH-mutant",ICDO3_2nd
9445/3,"Glioblastoma, secondary, IDH-mutant",ICDO3_2nd
9445/3,"Glioblastoma, secondary, NOS",ICDO3_2nd
9450/3,"Oligodendroglioma, NOS",ICDO3_2nd
9450/3,"Oligodendroglioma, IDH-mutant and 1p/19q-codeleted",ICDO3_2nd
9451/3,"Oligodendroglioma, anaplastic, NOS",ICDO3_2nd
9451/3,"Oligodendroglioma, anaplastic, IDH-mutant and 1p/19q codeleted",ICDO3_2nd
9460/3,Oligodendroblastoma,ICDO3_2nd
9470/3,"Medulloblastoma, NOS",ICDO3_2nd
9470/3,"Classic medulloblastoma",ICDO3_2nd
9470/3,"Melanotic medulloblastoma",ICDO3_2nd
9471/3,"Desmoplastic nodular medulloblastoma",ICDO3_2nd
9471/3,"Circumscribed arachnoidal cerebellar sarcoma",ICDO3_2nd
9471/3,"Desmoplastic medulloblastoma, NOS",ICDO3_2nd
9471/3,"Medulloblastoma with extensive nodularity",ICDO3_2nd
9471/3,"Medulloblastoma, SHH-activated and TP53-wildtype",ICDO3_2nd
9471/3,"Medulloblastoma, SHH activated, NOS",ICDO3_2nd
9472/3,Medullomyoblastoma,ICDO3_2nd
9473/3,"CNS embryonal tumor, NOS",ICDO3_2nd
9473/3,"Primitive neuroectodermal tumor, NOS",ICDO3_2nd
9473/3,"PNET, NOS",ICDO3_2nd
9473/3,"Central primitive neuroectodermal tumor",ICDO3_2nd
9473/3,CPNET,ICDO3_2nd
9473/3,"Supratentorial PNET",ICDO3_2nd
9474/3,"Large cell medulloblastoma",ICDO3_2nd
9474/3,"Anaplastic medulloblastoma",ICDO3_2nd
9475/3,"Medulloblastoma, WNT-activated, NOS",ICDO3_2nd
9475/3,"Medulloblastoma, WNT-activated, classic",ICDO3_2nd
9475/3,"Medulloblastoma, WNT-activated, large cell type",ICDO3_2nd
9475/3,"Medulloblastoma, WNT-activated, anaplastic type",ICDO3_2nd
9476/3,"Medulloblastoma, SHH-activated and TP53-mutant",ICDO3_2nd
9477/3,"Medulloblastoma, non-WNT/non-SHH",ICDO3_2nd
9477/3,"Medulloblastoma, group 3",ICDO3_2nd
9477/3,"Medulloblastoma, group 4",ICDO3_2nd
9478/3,"Embryonal tumor with multilayered rosettes with C19MC alteration",ICDO3_2nd
9478/3,"Embryonal tumor with multilayered rosettes, NOS",ICDO3_2nd
9480/3,"Cerebellar sarcoma, NOS",ICDO3_2nd
9490/0,Ganglioneuroma,ICDO3_2nd
9490/3,Ganglioneuroblastoma,ICDO3_2nd
9490/3,"CNS ganglioneuroblastoma",ICDO3_2nd
9491/0,Ganglioneuromatosis,ICDO3_2nd
9492/0,"Gangliocytoma, NOS",ICDO3_2nd
9493/0,"Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)",ICDO3_2nd
9500/3,"Neuroblastoma, NOS",ICDO3_2nd
9500/3,"Central neuroblastoma",ICDO3_2nd
9500/3,"CNS neuroblastoma",ICDO3_2nd
9500/3,Sympathicoblastoma,ICDO3_2nd
9501/0,"Medulloepithelioma, benign",ICDO3_2nd
9501/0,"Diktyoma, benign",ICDO3_2nd
9501/3,"Medulloepithelioma, NOS",ICDO3_2nd
9501/3,"Diktyoma, malignant",ICDO3_2nd
9502/0,"Teratoid medulloepithelioma, benign",ICDO3_2nd
9502/3,"Teratoid medulloepithelioma, NOS",ICDO3_2nd
9503/3,"Neuroepithelioma, NOS",ICDO3_2nd
9504/3,Spongioneuroblastoma,ICDO3_2nd
9505/1,"Ganglioglioma, NOS",ICDO3_2nd
9505/1,Glioneuroma,ICDO3_2nd
9505/1,Neuroastrocytoma,ICDO3_2nd
9505/3,"Ganglioglioma, anaplastic",ICDO3_2nd
9506/1,"Central neurocytoma",ICDO3_2nd
9506/1,"Neurocytoma, NOS",ICDO3_2nd
9506/1,"Cerebellar liponeurocytoma",ICDO3_2nd
9506/1,"Lipomatous medulloblastoma",ICDO3_2nd
9506/1,Medullocytoma,ICDO3_2nd
9506/1,Neurolipocytoma,ICDO3_2nd
9506/1,"Extraventricular neurocytoma",ICDO3_2nd
9507/0,"Pacinian tumor",ICDO3_2nd
9508/3,"Atypical teratoid/rhabdoid tumor",ICDO3_2nd
9508/3,"CNS embryonal tumor with rhabdoid features",ICDO3_2nd
9509/1,"Papillary glioneuronal tumor",ICDO3_2nd
9509/1,"Rosette-forming glioneuronal tumor",ICDO3_2nd
9510/0,Retinocytoma,ICDO3_2nd
9510/3,"Retinoblastoma, NOS",ICDO3_2nd
9511/3,"Retinoblastoma, differentiated",ICDO3_2nd
9512/3,"Retinoblastoma, undifferentiated",ICDO3_2nd
9513/3,"Retinoblastoma, diffuse",ICDO3_2nd
9514/1,"Retinoblastoma, spontaneously regressed",ICDO3_2nd
9520/3,"Olfactory neurogenic tumor",ICDO3_2nd
9521/3,"Olfactory neurocytoma",ICDO3_2nd
9521/3,Esthesioneurocytoma,ICDO3_2nd
9522/3,"Olfactory neuroblastoma",ICDO3_2nd
9522/3,Esthesioneuroblastoma,ICDO3_2nd
9523/3,"Olfactory neuroepithelioma",ICDO3_2nd
9523/3,Esthesioneuroepithelioma,ICDO3_2nd
9530/0,"Meningioma, NOS",ICDO3_2nd
9530/0,"Lymphoplasmacyte-rich meningioma",ICDO3_2nd
9530/0,"Metaplastic meningioma",ICDO3_2nd
9530/0,"Microcystic meningioma",ICDO3_2nd
9530/0,"Secretory meningioma",ICDO3_2nd
9530/3,"Meningioma, malignant",ICDO3_2nd
9530/3,"Leptomeningeal sarcoma",ICDO3_2nd
9530/3,"Meningeal sarcoma",ICDO3_2nd
9530/3,"Meningioma, anaplastic",ICDO3_2nd
9530/3,"Meningothelial sarcoma",ICDO3_2nd
9531/0,"Meningothelial meningioma",ICDO3_2nd
9531/0,"Endotheliomatous meningioma",ICDO3_2nd
9531/0,"Syncytial meningioma",ICDO3_2nd
9532/0,"Fibrous meningioma",ICDO3_2nd
9532/0,"Fibroblastic meningioma",ICDO3_2nd
9533/0,"Psammomatous meningioma",ICDO3_2nd
9534/0,"Angiomatous meningioma",ICDO3_2nd
9535/0,"Hemangioblastic meningioma",ICDO3_2nd
9535/0,"Angioblastic meningioma",ICDO3_2nd
9537/0,"Transitional meningioma",ICDO3_2nd
9537/0,"Mixed meningioma",ICDO3_2nd
9538/1,"Clear cell meningioma",ICDO3_2nd
9538/1,"Chordoid meningioma",ICDO3_2nd
9538/3,"Papillary meningioma",ICDO3_2nd
9538/3,"Rhabdoid meningioma",ICDO3_2nd
9539/1,"Atypical meningioma",ICDO3_2nd
9539/3,"Meningeal sarcomatosis",ICDO3_2nd
9540/0,"Neurofibroma, NOS",ICDO3_2nd
9540/3,"Malignant peripheral nerve sheath tumor, NOS",ICDO3_2nd
9540/3,"MPNST, NOS",ICDO3_2nd
9540/3,Neurofibrosarcoma,ICDO3_2nd
9540/3,"Neurogenic sarcoma",ICDO3_2nd
9540/3,Neurosarcoma,ICDO3_2nd
9540/3,"Melanotic MPNST",ICDO3_2nd
9540/3,"Melanotic psammomatous MPNST",ICDO3_2nd
9540/3,"MPNST with glandular differentiation",ICDO3_2nd
9540/3,"MPNST with mesenchymal differentiation",ICDO3_2nd
9540/3,"MPNST with perineurial differentiation",ICDO3_2nd
9541/0,"Melanotic neurofibroma",ICDO3_2nd
9542/3,"Malignant peripheral nerve sheath tumor, epithelioid",ICDO3_2nd
9542/3,"Epithelioid MPNST",ICDO3_2nd
9550/0,"Plexiform neurofibroma",ICDO3_2nd
9550/0,"Plexiform neuroma",ICDO3_2nd
9560/0,"Schwannoma, NOS",ICDO3_2nd
9560/0,"Neurilemoma, NOS",ICDO3_2nd
9560/0,Neurinoma,ICDO3_2nd
9560/0,"Acoustic neuroma",ICDO3_2nd
9560/0,"Ancient schwannoma",ICDO3_2nd
