LEVEL,CODE,DISPLAY,VERSION
,W53.0,"Bitten by rat, Home",ICD_MM
,W53.1,"Bitten by rat, Residential Institution",ICD_MM
,W53.2,"Bitten by rat, School, Other Institution and Public Admimistration Area",ICD_MM
,W53.3,"Bitten by rat, Sports and Athletic Areas",ICD_MM
,W53.4,"Bitten by rat, Street and Highway",ICD_MM
,W53.5,"Bitten by rat, Trade and Service Area",ICD_MM
,W53.6,"Bitten by rat, Industrial and Construction Area",ICD_MM
,W53.7,"Bitten by rat, Farm",ICD_MM
,W53.8,"Bitten by rat, Other Specified Area",ICD_MM
,W53.9,"Bitten by rat, Unspecified Place",ICD_MM
,W54,Bitten or struck by dog,ICD_MM
,W54.0,"Bitten or struck by dog, Home",ICD_MM
,W54.1,"Bitten or struck by dog, Residential Institution",ICD_MM
,W54.2,"Bitten or struck by dog, School, Other Institution and Public Admimistration Area",ICD_MM
,W54.3,"Bitten or struck by dog, Sports and Athletic Areas",ICD_MM
,W54.4,"Bitten or struck by dog, Street and Highway",ICD_MM
,W54.5,"Bitten or struck by dog, Trade and Service Area",ICD_MM
,W54.6,"Bitten or struck by dog, Industrial and Construction Area",ICD_MM
,W54.7,"Bitten or struck by dog, Farm",ICD_MM
,W54.8,"Bitten or struck by dog, Other Specified Area",ICD_MM
,W54.9,"Bitten or struck by dog, Unspecified Place",ICD_MM
,W55,Bitten or struck by other mammals,ICD_MM
,W55.0,"Bitten or struck by other mammals, Home",ICD_MM
,W55.1,"Bitten or struck by other mammals, Residential Institution",ICD_MM
,W55.2,"Bitten or struck by other mammals, School, Other Institution and Public Admimistration Area",ICD_MM
,W55.3,"Bitten or struck by other mammals, Sports and Athletic Areas",ICD_MM
,W55.4,"Bitten or struck by other mammals, Street and Highway",ICD_MM
,W55.5,"Bitten or struck by other mammals, Trade and Service Area",ICD_MM
,W55.6,"Bitten or struck by other mammals, Industrial and Construction Area",ICD_MM
,W55.7,"Bitten or struck by other mammals, Farm",ICD_MM
,W55.8,"Bitten or struck by other mammals, Other Specified Area",ICD_MM
,W55.9,"Bitten or struck by other mammals, Unspecified Place",ICD_MM
,W56,Contact with marine animal,ICD_MM
,W56.0,"Contact with marine animal, Home",ICD_MM
,W56.1,"Contact with marine animal, Residential Institution",ICD_MM
,W56.2,"Contact with marine animal, School, Other Institution and Public Admimistration Area",ICD_MM
,W56.3,"Contact with marine animal, Sports and Athletic Areas",ICD_MM
,W56.4,"Contact with marine animal, Street and Highway",ICD_MM
,W56.5,"Contact with marine animal, Trade and Service Area",ICD_MM
,W56.6,"Contact with marine animal, Industrial and Construction Area",ICD_MM
,W56.7,"Contact with marine animal, Farm",ICD_MM
,W56.8,"Contact with marine animal, Other Specified Area",ICD_MM
,W56.9,"Contact with marine animal, Unspecified Place",ICD_MM
,W57,Bitten or stung by nonvenomous insect and other nonvenomous arthropods,ICD_MM
,W57.0,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Home",ICD_MM
,W57.1,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Residential Institution",ICD_MM
,W57.2,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, School, Other Institution and Public Admimistration Area",ICD_MM
,W57.3,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Sports and Athletic Areas",ICD_MM
,W57.4,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Street and Highway",ICD_MM
,W57.5,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Trade and Service Area",ICD_MM
,W57.6,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Industrial and Construction Area",ICD_MM
,W57.7,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Farm",ICD_MM
,W57.8,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Other Specified Area",ICD_MM
,W57.9,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Unspecified Place",ICD_MM
,W58,Bitten or struck by crocodile or alligator,ICD_MM
,W58.0,"Bitten or struck by crocodile or alligator, Home",ICD_MM
,W58.1,"Bitten or struck by crocodile or alligator, Residential Institution",ICD_MM
,W58.2,"Bitten or struck by crocodile or alligator, School, Other Institution and Public Admimistration Area",ICD_MM
,W58.3,"Bitten or struck by crocodile or alligator, Sports and Athletic Areas",ICD_MM
,W58.4,"Bitten or struck by crocodile or alligator, Street and Highway",ICD_MM
,W58.5,"Bitten or struck by crocodile or alligator, Trade and Service Area",ICD_MM
,W58.6,"Bitten or struck by crocodile or alligator, Industrial and Construction Area",ICD_MM
,W58.7,"Bitten or struck by crocodile or alligator, Farm",ICD_MM
,W58.8,"Bitten or struck by crocodile or alligator, Other Specified Area",ICD_MM
,W58.9,"Bitten or struck by crocodile or alligator, Unspecified Place",ICD_MM
,W59,Bitten or crushed by other reptiles,ICD_MM
,W59.0,"Bitten or crushed by other reptiles, Home",ICD_MM
,W59.1,"Bitten or crushed by other reptiles, Residential Institution",ICD_MM
,W59.2,"Bitten or crushed by other reptiles, School, Other Institution and Public Admimistration Area",ICD_MM
,W59.3,"Bitten or crushed by other reptiles, Sports and Athletic Areas",ICD_MM
,W59.4,"Bitten or crushed by other reptiles, Street and Highway",ICD_MM
,W59.5,"Bitten or crushed by other reptiles, Trade and Service Area",ICD_MM
,W59.6,"Bitten or crushed by other reptiles, Industrial and Construction Area",ICD_MM
,W59.7,"Bitten or crushed by other reptiles, Farm",ICD_MM
,W59.8,"Bitten or crushed by other reptiles, Other Specified Area",ICD_MM
,W59.9,"Bitten or crushed by other reptiles, Unspecified Place",ICD_MM
,W60,Contact with plant thorns and spines and sharp leaves,ICD_MM
,W60.0,"Contact with plant thorns and spines and sharp leaves, Home",ICD_MM
,W60.1,"Contact with plant thorns and spines and sharp leaves, Residential Institution",ICD_MM
,W60.2,"Contact with plant thorns and spines and sharp leaves, School, Other Institution and Public Admimistration Area",ICD_MM
,W60.3,"Contact with plant thorns and spines and sharp leaves, Sports and Athletic Areas",ICD_MM
,W60.4,"Contact with plant thorns and spines and sharp leaves, Street and Highway",ICD_MM
,W60.5,"Contact with plant thorns and spines and sharp leaves, Trade and Service Area",ICD_MM
,W60.6,"Contact with plant thorns and spines and sharp leaves, Industrial and Construction Area",ICD_MM
,W60.7,"Contact with plant thorns and spines and sharp leaves, Farm",ICD_MM
,W60.8,"Contact with plant thorns and spines and sharp leaves, Other Specified Area",ICD_MM
,W60.9,"Contact with plant thorns and spines and sharp leaves, Unspecified Place",ICD_MM
,W64,Exposure to other and unspecified animate mechanical forces,ICD_MM
,W64.0,"Exposure to other and unspecified animate mechanical forces, Home",ICD_MM
,W64.1,"Exposure to other and unspecified animate mechanical forces, Residential Institution",ICD_MM
,W64.2,"Exposure to other and unspecified animate mechanical forces, School, Other Institution and Public Admimistration Area",ICD_MM
,W64.3,"Exposure to other and unspecified animate mechanical forces, Sports and Athletic Areas",ICD_MM
,W64.4,"Exposure to other and unspecified animate mechanical forces, Street and Highway",ICD_MM
,W64.5,"Exposure to other and unspecified animate mechanical forces, Trade and Service Area",ICD_MM
,W64.6,"Exposure to other and unspecified animate mechanical forces, Industrial and Construction Area",ICD_MM
,W64.7,"Exposure to other and unspecified animate mechanical forces, Farm",ICD_MM
,W64.8,"Exposure to other and unspecified animate mechanical forces, Other Specified Area",ICD_MM
,W64.9,"Exposure to other and unspecified animate mechanical forces, Unspecified Place",ICD_MM
,W65,Drowning and submersion while in bath-tub,ICD_MM
,W65.0,"Drowning and submersion while in bath-tub, Home",ICD_MM
,W65.1,"Drowning and submersion while in bath-tub, Residential Institution",ICD_MM
,W65.2,"Drowning and submersion while in bath-tub, School, Other Institution and Public Admimistration Area",ICD_MM
,W65.3,"Drowning and submersion while in bath-tub, Sports and Athletic Areas",ICD_MM
,W65.4,"Drowning and submersion while in bath-tub, Street and Highway",ICD_MM
,W65.5,"Drowning and submersion while in bath-tub, Trade and Service Area",ICD_MM
,W65.6,"Drowning and submersion while in bath-tub, Industrial and Construction Area",ICD_MM
,W65.7,"Drowning and submersion while in bath-tub, Farm",ICD_MM
,W65.8,"Drowning and submersion while in bath-tub, Other Specified Area",ICD_MM
,W65.9,"Drowning and submersion while in bath-tub, Unspecified Place",ICD_MM
,W66,Drowning and submersion following fall into bath-tub,ICD_MM
,W66.0,"Drowning and submersion following fall into bath-tub, Home",ICD_MM
,W66.1,"Drowning and submersion following fall into bath-tub, Residential Institution",ICD_MM
,W66.2,"Drowning and submersion following fall into bath-tub, School, Other Institution and Public Admimistration Area",ICD_MM
,W66.3,"Drowning and submersion following fall into bath-tub, Sports and Athletic Areas",ICD_MM
,W66.4,"Drowning and submersion following fall into bath-tub, Street and Highway",ICD_MM
,W66.5,"Drowning and submersion following fall into bath-tub, Trade and Service Area",ICD_MM
,W66.6,"Drowning and submersion following fall into bath-tub, Industrial and Construction Area",ICD_MM
,W66.7,"Drowning and submersion following fall into bath-tub, Farm",ICD_MM
,W66.8,"Drowning and submersion following fall into bath-tub, Other Specified Area",ICD_MM
,W66.9,"Drowning and submersion following fall into bath-tub, Unspecified Place",ICD_MM
,W67,Drowning and submersion while in swimming-pool,ICD_MM
,W67.0,"Drowning and submersion while in swimming-pool, Home",ICD_MM
,W67.1,"Drowning and submersion while in swimming-pool, Residential Institution",ICD_MM
,W67.2,"Drowning and submersion while in swimming-pool, School, Other Institution and Public Admimistration Area",ICD_MM
,W67.3,"Drowning and submersion while in swimming-pool, Sports and Athletic Areas",ICD_MM
,W67.4,"Drowning and submersion while in swimming-pool, Street and Highway",ICD_MM
,W67.5,"Drowning and submersion while in swimming-pool, Trade and Service Area",ICD_MM
,W67.6,"Drowning and submersion while in swimming-pool, Industrial and Construction Area",ICD_MM
,W67.7,"Drowning and submersion while in swimming-pool, Farm",ICD_MM
,W67.8,"Drowning and submersion while in swimming-pool, Other Specified Area",ICD_MM
,W67.9,"Drowning and submersion while in swimming-pool, Unspecified Place",ICD_MM
,W68,Drowning and submersion following fall into swimming-pool,ICD_MM
,W68.0,"Drowning and submersion following fall into swimming-pool, Home",ICD_MM
,W68.1,"Drowning and submersion following fall into swimming-pool, Residential Institution",ICD_MM
,W68.2,"Drowning and submersion following fall into swimming-pool, School, Other Institution and Public Admimistration Area",ICD_MM
,W68.3,"Drowning and submersion following fall into swimming-pool, Sports and Athletic Areas",ICD_MM
,W68.4,"Drowning and submersion following fall into swimming-pool, Street and Highway",ICD_MM
,W68.5,"Drowning and submersion following fall into swimming-pool, Trade and Service Area",ICD_MM
,W68.6,"Drowning and submersion following fall into swimming-pool, Industrial and Construction Area",ICD_MM
,W68.7,"Drowning and submersion following fall into swimming-pool, Farm",ICD_MM
,W68.8,"Drowning and submersion following fall into swimming-pool, Other Specified Area",ICD_MM
,W68.9,"Drowning and submersion following fall into swimming-pool, Unspecified Place",ICD_MM
,W69,Drowning and submersion while in natural water,ICD_MM
,W69.0,"Drowning and submersion while in natural water, Home",ICD_MM
,W69.1,"Drowning and submersion while in natural water, Residential Institution",ICD_MM
,W69.2,"Drowning and submersion while in natural water, School, Other Institution and Public Admimistration Area",ICD_MM
,W69.3,"Drowning and submersion while in natural water, Sports and Athletic Areas",ICD_MM
,W69.4,"Drowning and submersion while in natural water, Street and Highway",ICD_MM
,W69.5,"Drowning and submersion while in natural water, Trade and Service Area",ICD_MM
,W69.6,"Drowning and submersion while in natural water, Industrial and Construction Area",ICD_MM
,W69.7,"Drowning and submersion while in natural water, Farm",ICD_MM
,W69.8,"Drowning and submersion while in natural water, Other Specified Area",ICD_MM
,W69.9,"Drowning and submersion while in natural water, Unspecified Place",ICD_MM
,W70,Drowning and submersion following fall into natural water,ICD_MM
,W70.0,"Drowning and submersion following fall into natural water, Home",ICD_MM
,W70.1,"Drowning and submersion following fall into natural water, Residential Institution",ICD_MM
,W70.2,"Drowning and submersion following fall into natural water, School, Other Institution and Public Admimistration Area",ICD_MM
,W70.3,"Drowning and submersion following fall into natural water, Sports and Athletic Areas",ICD_MM
,W70.4,"Drowning and submersion following fall into natural water, Street and Highway",ICD_MM
,W70.5,"Drowning and submersion following fall into natural water, Trade and Service Area",ICD_MM
,W70.6,"Drowning and submersion following fall into natural water, Industrial and Construction Area",ICD_MM
,W70.7,"Drowning and submersion following fall into natural water, Farm",ICD_MM
,W70.8,"Drowning and submersion following fall into natural water, Other Specified Area",ICD_MM
,W70.9,"Drowning and submersion following fall into natural water, Unspecified Place",ICD_MM
,W73,Other specified drowning and submersion,ICD_MM
,W73.0,"Other specified drowning and submersion, Home",ICD_MM
,W73.1,"Other specified drowning and submersion, Residential Institution",ICD_MM
,W73.2,"Other specified drowning and submersion, School, Other Institution and Public Admimistration Area",ICD_MM
,W73.3,"Other specified drowning and submersion, Sports and Athletic Areas",ICD_MM
,W73.4,"Other specified drowning and submersion, Street and Highway",ICD_MM
,W73.5,"Other specified drowning and submersion, Trade and Service Area",ICD_MM
,W73.6,"Other specified drowning and submersion, Industrial and Construction Area",ICD_MM
,W73.7,"Other specified drowning and submersion, Farm",ICD_MM
,W73.8,"Other specified drowning and submersion, Other Specified Area",ICD_MM
,W73.9,"Other specified drowning and submersion, Unspecified Place",ICD_MM
,W74,Unspecified drowning and submersion,ICD_MM
